what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1315578372731
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1315578372823
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1315578372922
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1315578372939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315578373111
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1315578374766
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1315578374769
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1315578374859
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1315578375463
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1315578375584
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1315578375719
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1315578375753
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1315578375772
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1315578377464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315579992432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315579993406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315579995028
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.TypeHierarchy",1315580005222
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315580005386
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1315580005631
closed,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.TypeHierarchy",1315580005643
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1315580007622
started,bundle,org.eclipse.m2e.core,1.0.0.20110607-2117,"org.eclipse.m2e.core",1315580011345
started,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1315580014158
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1315580015458
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1315580016652
started,bundle,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui",1315580016765
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1315580017314
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1315580017327
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1315580017490
started,bundle,org.eclipse.emf.common,2.7.0.v20110605-0747,"org.eclipse.emf.common",1315580017566
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1315580019624
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1315580019753
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1315580020174
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1315580020277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580021163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580021401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315580061170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580070596
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580087707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580089389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580090073
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1315580092775
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1315580093122
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315580093203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580094554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580094995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580099603
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580100482
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1315580120027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580120547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580121737
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1315580150558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580161882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580162153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315580170290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580174521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580174775
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1315580198621
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1315580221121
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1315580221145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1315580222189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580229055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580230932
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.select.next",1315580234853
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.select.next",1315580235027
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.select.previous",1315580235455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1315580249705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580251907
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580252813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315580256813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580257413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580272497
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1315580275815
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1315580275929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580276201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580276531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580278886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580352366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.cocoa.closeDialog",1315580352380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1315580372415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1315580377765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580379375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580387799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315580416968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315580420542
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1315581269563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315750122774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315763014786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315763018368
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1315763046003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315763049252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315763062970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763078965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763087181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315763091667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315763094384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1315763111176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315763198089
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1315763202836
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1315763207919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763209248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763210431
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1315763223054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763224962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763225994
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20110509,"org.eclipse.jdt.launching.macosx",1315763227758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763231161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763234296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763237763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763238585
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1315763239487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763239506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763248103
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1315763248373
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1315763249774
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.VariableView",1315763249937
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1315763250060
opened,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.LogCatView",1315763250173
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1315763250289
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.BreakpointView",1315763251891
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1315763264725
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1315763265523
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1315763295592
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1315763314599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763316295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763317800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763326386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763327968
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1315763332144
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1315763334456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763335663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763336689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763337364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763338067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763345196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763345303
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1315763352376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1315763352424
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1315763352424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315763358671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1315763365738
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1315763397641
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.select.previous",1315763401283
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.select.previous",1315763401466
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.select.next",1315763401809
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.select.enclosing",1315763402162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1315763414108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1315763415681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1315763421655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763424205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763427584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1315763435929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1315763437321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315763442220
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1315763446415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763446716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763450731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315763452878
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1315763456928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315764990608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765003724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765004567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765005061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765008688
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315765014459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765030285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765106088
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavadocView",1315765106152
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavadocView",1315765106221
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315765109168
closed,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavadocView",1315765109184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765122953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765183015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765183703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765184342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765184982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765211115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765212614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765213435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765214167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765214888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765215264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765215770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765216080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765222994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765236998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765286325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765286939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765340029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765341192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765341583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765348490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765906278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765907625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315765971464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315766245401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315766247923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315766470350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315767161766
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315767163588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315767165990
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1315767172999
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1315767176877
started,bundle,org.eclipse.draw2d,3.7.0.v20110425-2050,"org.eclipse.draw2d",1315767194053
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1315767194412
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1315767195439
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1315767196825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315767220232
error,log,,,"palette: Failed lot load /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable-mdpi/btn_check_on.png",1315767283655
error,log,,,"palette: Failed to parse file /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable/btn_check.xml",1315767283700
error,log,,,"palette: Failed lot load /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable-mdpi/btn_radio_on.png",1315767290403
error,log,,,"palette: Failed to parse file /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable/btn_radio.xml",1315767290410
error,log,,,"palette: Failed lot load /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable-mdpi/btn_dropdown_normal.9.png",1315767294189
error,log,,,"palette: Failed to parse file /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable/btn_dropdown.xml",1315767294224
error,log,,,"palette: Failed lot load /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable-mdpi/btn_default_small_normal.9.png",1315767295463
error,log,,,"palette: Failed to parse file /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable/btn_default_small.xml",1315767295482
error,log,,,"palette: Failed to parse file /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable/btn_toggle_bg.xml",1315767295509
error,log,,,"palette: Failed lot load /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable-mdpi/btn_radio_on.png",1315767298173
error,log,,,"palette: Failed to parse file /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable/btn_radio.xml",1315767298194
error,log,,,"palette: Failed lot load /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable-mdpi/btn_radio_on.png",1315767298299
error,log,,,"palette: Failed to parse file /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable/btn_radio.xml",1315767298317
error,log,,,"palette: Failed lot load /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable-mdpi/btn_radio_on.png",1315767298589
error,log,,,"palette: Failed to parse file /Applications/android-sdk-mac_x86/platforms/android-13/data/res/drawable/btn_radio.xml",1315767298597
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1315767325675
